,pokemon_name,skill_name
10503,グレンアルマ,アシッドボム
10504,グレンアルマ,サイケこうせん
10505,グレンアルマ,あやしいひかり
10506,グレンアルマ,ほのおのうず
10507,グレンアルマ,からげんき
10508,グレンアルマ,ニトロチャージ
10509,グレンアルマ,アシストパワー
10510,グレンアルマ,ナイトヘッド
10511,グレンアルマ,なげつける
10512,グレンアルマ,こらえる
10513,グレンアルマ,にほんばれ
10514,グレンアルマ,サイコショック
10515,グレンアルマ,ねごと
10516,グレンアルマ,リフレクター
10517,グレンアルマ,ひかりのかべ
10518,グレンアルマ,ねむる
10519,グレンアルマ,ちょうはつ
10520,グレンアルマ,ラスターカノン
10521,グレンアルマ,あくのはどう
10522,グレンアルマ,みがわり
10523,グレンアルマ,てっぺき
10524,グレンアルマ,おにび
10525,グレンアルマ,トリック
10526,グレンアルマ,はどうだん
10527,グレンアルマ,シャドーボール
10528,グレンアルマ,りゅうのはどう
10529,グレンアルマ,ねっぷう
10530,グレンアルマ,エナジーボール
10531,グレンアルマ,サイコキネシス
10532,グレンアルマ,かえんほうしゃ
10533,グレンアルマ,めいそう
10534,グレンアルマ,てだすけ
10535,グレンアルマ,サイコフィールド
10536,グレンアルマ,だいもんじ
10537,グレンアルマ,オーバーヒート
10538,グレンアルマ,きあいだま
10539,グレンアルマ,トリックルーム
10540,グレンアルマ,フレアドライブ
10541,グレンアルマ,ソーラービーム
10542,グレンアルマ,テラバースト
10543,グレンアルマ,かなしばり
10544,グレンアルマ,うらみ
10545,グレンアルマ,みちづれ
10546,ソウブレイズ,にらみつける
10547,ソウブレイズ,ひのこ
10548,ソウブレイズ,おどろかす
10549,ソウブレイズ,ソーラーブレード
10550,ソウブレイズ,ファストガード
10551,ソウブレイズ,かげうち
10552,ソウブレイズ,つじぎり
10553,ソウブレイズ,シャドークロー
10554,ソウブレイズ,クリアスモッグ
10555,ソウブレイズ,ほのおのうず
10556,ソウブレイズ,おにび
10557,ソウブレイズ,ナイトヘッド
10558,ソウブレイズ,ニトロチャージ
10559,ソウブレイズ,やきつくす
10560,ソウブレイズ,ふんえん
10561,ソウブレイズ,つるぎのまい
10562,ソウブレイズ,サイドチェンジ
10563,ソウブレイズ,むねんのつるぎ
10564,ソウブレイズ,サイコカッター
10565,ソウブレイズ,フレアドライブ
10566,ソウブレイズ,とっしん
10567,ソウブレイズ,まもる
10568,ソウブレイズ,あやしいひかり
10569,ソウブレイズ,ほのおのうず
10570,ソウブレイズ,からげんき
10571,ソウブレイズ,たたりめ
10572,ソウブレイズ,ニトロチャージ
10573,ソウブレイズ,アシストパワー
10574,ソウブレイズ,ナイトヘッド
10575,ソウブレイズ,なげつける
10576,ソウブレイズ,こらえる
10577,ソウブレイズ,にほんばれ
10578,ソウブレイズ,みねうち
10579,ソウブレイズ,かわらわり
10580,ソウブレイズ,シャドークロー
10581,ソウブレイズ,ビルドアップ
10582,ソウブレイズ,ねごと
10583,ソウブレイズ,リフレクター
10584,ソウブレイズ,ひかりのかべ
10585,ソウブレイズ,ドラゴンクロー
10586,ソウブレイズ,どくづき
10587,ソウブレイズ,ねむる
10588,ソウブレイズ,ちょうはつ
10589,ソウブレイズ,つるぎのまい
10590,ソウブレイズ,アイアンヘッド
10591,ソウブレイズ,みがわり
10592,ソウブレイズ,てっぺき
10593,ソウブレイズ,シザークロス
10594,ソウブレイズ,おにび
10595,ソウブレイズ,シャドーボール
10596,ソウブレイズ,ねっぷう
10597,ソウブレイズ,かえんほうしゃ
10598,ソウブレイズ,てだすけ
10599,ソウブレイズ,だいもんじ
10600,ソウブレイズ,ゴーストダイブ
10601,ソウブレイズ,オーバーヒート
10602,ソウブレイズ,フレアドライブ
10603,ソウブレイズ,インファイト
10604,ソウブレイズ,テラバースト
10605,ソウブレイズ,かなしばり
10606,ソウブレイズ,うらみ
10607,ソウブレイズ,みちづれ
10608,ドジョッチ,スパーク
10609,ドジョッチ,とっしん
10610,ドジョッチ,みずでっぽう
10611,ドジョッチ,どろかけ
10612,ドジョッチ,ねむる
10613,ドジョッチ,いびき
10614,ドジョッチ,みずのはどう
10615,ドジョッチ,ドわすれ
10616,ドジョッチ,アクアテール
10617,ドジョッチ,だくりゅう
10618,ドジョッチ,じしん
10619,ドジョッチ,みらいよち
10620,ドジョッチ,じわれ
10621,ドジョッチ,しねんのずつき
10622,ドジョッチ,ゲップ
10623,ドジョッチ,くすぐる
10624,ドジョッチ,あばれる
10625,ドジョッチ,とっしん
10626,ドジョッチ,どろかけ
10627,ドジョッチ,まもる
10628,ドジョッチ,みずのはどう
10629,ドジョッチ,ひやみず
10630,ドジョッチ,からげんき
10631,ドジョッチ,じならし
10632,ドジョッチ,スピードスター
10633,ドジョッチ,こごえるかぜ
10634,ドジョッチ,マッドショット
10635,ドジョッチ,がんせきふうじ
10636,ドジョッチ,こらえる
10637,ドジョッチ,にほんばれ
10638,ドジョッチ,あまごい
10639,ドジョッチ,すなあらし
10640,ドジョッチ,しねんのずつき
10641,ドジョッチ,ねごと
10642,ドジョッチ,たきのぼり
10643,ドジョッチ,じだんだ
10644,ドジョッチ,ねむる
10645,ドジョッチ,いわなだれ
10646,ドジョッチ,りゅうのまい
10647,ドジョッチ,みがわり
10648,ドジョッチ,アクアブレイク
10649,ドジョッチ,ステルスロック
10650,ドジョッチ,なみのり
10651,ドジョッチ,ドわすれ
10652,ドジョッチ,てだすけ
10653,ドジョッチ,だいちのちから
10654,ドジョッチ,れいとうビーム
10655,ドジョッチ,ハイドロポンプ
10656,ドジョッチ,ふぶき
10657,ドジョッチ,じしん
10658,ドジョッチ,ストーンエッジ
10659,ドジョッチ,げきりん
10660,ドジョッチ,テラバースト
10661,ドジョッチ,じたばた
10662,ドジョッチ,あばれる
10663,ドジョッチ,とっしん
10664,ドジョッチ,スパーク
10665,ナマズン,しねんのずつき
10666,ナマズン,スパーク
10667,ナマズン,とっしん
10668,ナマズン,ゲップ
10669,ナマズン,くすぐる
10670,ナマズン,みずでっぽう
10671,ナマズン,どろかけ
10672,ナマズン,ねむる
10673,ナマズン,いびき
10674,ナマズン,みずのはどう
10675,ナマズン,ドわすれ
10676,ナマズン,アクアテール
10677,ナマズン,あばれる
10678,ナマズン,だくりゅう
10679,ナマズン,じしん
10680,ナマズン,みらいよち
10681,ナマズン,じわれ
10682,ナマズン,とっしん
10683,ナマズン,どろかけ
10684,ナマズン,こわいかお
10685,ナマズン,まもる
10686,ナマズン,みずのはどう
10687,ナマズン,くさわけ
10688,ナマズン,ひやみず
10689,ナマズン,からげんき
10690,ナマズン,じならし
10691,ナマズン,スピードスター
10692,ナマズン,こごえるかぜ
10693,ナマズン,マッドショット
10694,ナマズン,がんせきふうじ
10695,ナマズン,こらえる
10696,ナマズン,にほんばれ
10697,ナマズン,あまごい
10698,ナマズン,すなあらし
10699,ナマズン,しねんのずつき
10700,ナマズン,のしかかり
10701,ナマズン,ねごと
10702,ナマズン,たきのぼり
10703,ナマズン,じだんだ
10704,ナマズン,ねむる
10705,ナマズン,いわなだれ
10706,ナマズン,まきびし
10707,ナマズン,りゅうのまい
10708,ナマズン,みがわり
10709,ナマズン,アクアブレイク
10710,ナマズン,ステルスロック
10711,ナマズン,なみのり
10712,ナマズン,ドわすれ
10713,ナマズン,てだすけ
10714,ナマズン,だいちのちから
10715,ナマズン,れいとうビーム
10716,ナマズン,ハイドロポンプ
10717,ナマズン,ふぶき
10718,ナマズン,じしん
10719,ナマズン,ストーンエッジ
10720,ナマズン,ギガインパクト
10721,ナマズン,げきりん
10722,ナマズン,はかいこうせん
10723,ナマズン,テラバースト
10724,ナマズン,じたばた
10725,ナマズン,あばれる
10726,ナマズン,とっしん
10727,ナマズン,スパーク
10728,ズピカ,たいあたり
10729,ズピカ,どろかけ
10730,ズピカ,でんきショック
10731,ズピカ,みずでっぽう
10732,ズピカ,じゅうでん
10733,ズピカ,スパーク
10734,ズピカ,マッドショット
10735,ズピカ,じたばた
10736,ズピカ,ほうでん
10737,ズピカ,ウェザーボール
10738,ズピカ,エレキフィールド
10739,ズピカ,ふいうち
10740,ズピカ,なまける
10741,ズピカ,でんじほう
10742,ズピカ,どろかけ
10743,ズピカ,まもる
10744,ズピカ,みずのはどう
10745,ズピカ,アシッドボム
10746,ズピカ,あやしいひかり
10747,ズピカ,ひやみず
10748,ズピカ,チャージビーム
10749,ズピカ,スピードスター
10750,ズピカ,マッドショット
10751,ズピカ,こらえる
10752,ズピカ,ボルトチェンジ
10753,ズピカ,あまごい
10754,ズピカ,ねごと
10755,ズピカ,エレキボール
10756,ズピカ,リフレクター
10757,ズピカ,ひかりのかべ
10758,ズピカ,でんじは
10759,ズピカ,ねむる
10760,ズピカ,かいでんぱ
10761,ズピカ,みがわり
10762,ズピカ,ハイパーボイス
10763,ズピカ,10まんボルト
10764,ズピカ,エレキフィールド
10765,ズピカ,かみなり
10766,ズピカ,テラバースト
10767,ズピカ,だくりゅう
10768,ズピカ,みずびたし
10769,ズピカ,パラボラチャージ
10770,ハラバリー,なまける
10771,ハラバリー,たいあたり
10772,ハラバリー,どろかけ
10773,ハラバリー,でんきショック
10774,ハラバリー,みずでっぽう
10775,ハラバリー,じゅうでん
10776,ハラバリー,スパーク
10777,ハラバリー,マッドショット
10778,ハラバリー,じたばた
10779,ハラバリー,ほうでん
10780,ハラバリー,ウェザーボール
10781,ハラバリー,エレキフィールド
10782,ハラバリー,ふいうち
10783,ハラバリー,でんじほう
10784,ハラバリー,どろかけ
10785,ハラバリー,まもる
10786,ハラバリー,みずのはどう
10787,ハラバリー,アシッドボム
10788,ハラバリー,あやしいひかり
10789,ハラバリー,ひやみず
10790,ハラバリー,チャージビーム
10791,ハラバリー,スピードスター
10792,ハラバリー,マッドショット
10793,ハラバリー,こらえる
10794,ハラバリー,ボルトチェンジ
10795,ハラバリー,あまごい
10796,ハラバリー,ねごと
10797,ハラバリー,エレキボール
10798,ハラバリー,リフレクター
10799,ハラバリー,ひかりのかべ
10800,ハラバリー,でんじは
10801,ハラバリー,ねむる
10802,ハラバリー,かいでんぱ
10803,ハラバリー,みがわり
10804,ハラバリー,ハイパーボイス
10805,ハラバリー,10まんボルト
10806,ハラバリー,エレキフィールド
10807,ハラバリー,ワイルドボルト
10808,ハラバリー,ギガインパクト
10809,ハラバリー,はかいこうせん
10810,ハラバリー,かみなり
10811,ハラバリー,テラバースト
10812,ハラバリー,みずびたし
10813,ハラバリー,だくりゅう
10814,ハラバリー,パラボラチャージ
10815,ヌメラ,たいあたり
10816,ヌメラ,すいとる
10817,ヌメラ,みずでっぽう
10818,ヌメラ,りゅうのいぶき
10819,ヌメラ,まもる
10820,ヌメラ,じたばた
10821,ヌメラ,みずのはどう
10822,ヌメラ,あまごい
10823,ヌメラ,りゅうのはどう
10824,ヌメラ,のろい
10825,ヌメラ,のしかかり
10826,ヌメラ,だくりゅう
10827,ヌメラ,アシッドボム
10828,ヌメラ,とける
10829,ヌメラ,アクアテール
10830,ヌメラ,なみだめ
10831,ヌメラ,フェイント
10832,ヌメラ,ポイズンテール
10833,ヌメラ,パワーウィップ
10834,ヌメラ,とっしん
10835,ヌメラ,あまえる
10836,ヌメラ,まもる
10837,ヌメラ,みずのはどう
10838,ヌメラ,ひやみず
10839,ヌメラ,からげんき
10840,ヌメラ,マッドショット
10841,ヌメラ,こらえる
10842,ヌメラ,にほんばれ
10843,ヌメラ,あまごい
10844,ヌメラ,のしかかり
10845,ヌメラ,ねごと
10846,ヌメラ,ねむる
10847,ヌメラ,いわなだれ
10848,ヌメラ,みがわり
10849,ヌメラ,りゅうのはどう
10850,ヌメラ,10まんボルト
10851,ヌメラ,ヘドロばくだん
10852,ヌメラ,げきりん
10853,ヌメラ,りゅうせいぐん
10854,ヌメラ,テラバースト
10855,ヌメラ,いのちのしずく
10856,ヌメラ,カウンター
10857,ヌメイル,たいあたり
10858,ヌメイル,りゅうのいぶき
10859,ヌメイル,みずでっぽう
10860,ヌメイル,すいとる
10861,ヌメイル,アシッドボム
10862,ヌメイル,りゅうのはどう
10863,ヌメイル,あまごい
10864,ヌメイル,みずのはどう
10865,ヌメイル,じたばた
10866,ヌメイル,まもる
10867,ヌメイル,とける
10868,ヌメイル,のろい
10869,ヌメイル,のしかかり
10870,ヌメイル,だくりゅう
10871,ヌメイル,アクアテール
10872,ヌメイル,なみだめ
10873,ヌメイル,フェイント
10874,ヌメイル,ポイズンテール
10875,ヌメイル,パワーウィップ
10876,ヌメイル,とっしん
10877,ヌメイル,あまえる
10878,ヌメイル,まもる
10879,ヌメイル,みずのはどう
10880,ヌメイル,アシッドボム
10881,ヌメイル,ひやみず
10882,ヌメイル,からげんき
10883,ヌメイル,マッドショット
10884,ヌメイル,こらえる
10885,ヌメイル,にほんばれ
10886,ヌメイル,あまごい
10887,ヌメイル,のしかかり
10888,ヌメイル,ねごと
10889,ヌメイル,ねむる
10890,ヌメイル,いわなだれ
10891,ヌメイル,みがわり
10892,ヌメイル,りゅうのはどう
10893,ヌメイル,10まんボルト
10894,ヌメイル,れいとうビーム
10895,ヌメイル,ふぶき
10896,ヌメイル,ヘドロばくだん
10897,ヌメイル,げきりん
10898,ヌメイル,かみなり
10899,ヌメイル,りゅうせいぐん
10900,ヌメイル,テラバースト
10901,ヌメイル,いのちのしずく
10902,ヌメイル,カウンター
10903,ヌメルゴン,たいあたり
10904,ヌメルゴン,みずでっぽう
10905,ヌメルゴン,りゅうのいぶき
10906,ヌメルゴン,すいとる
10907,ヌメルゴン,アクアテール
10908,ヌメルゴン,のしかかり
10909,ヌメルゴン,のろい
10910,ヌメルゴン,あまごい
10911,ヌメルゴン,みずのはどう
10912,ヌメルゴン,じたばた
10913,ヌメルゴン,まもる
10914,ヌメルゴン,なみだめ
10915,ヌメルゴン,フェイント
10916,ヌメルゴン,ポイズンテール
10917,ヌメルゴン,アシッドボム
10918,ヌメルゴン,だくりゅう
10919,ヌメルゴン,パワーウィップ
10920,ヌメルゴン,りゅうのはどう
10921,ヌメルゴン,とける
10922,ヌメルゴン,とっしん
10923,ヌメルゴン,あまえる
10924,ヌメルゴン,まもる
10925,ヌメルゴン,みずのはどう
10926,ヌメルゴン,アシッドボム
10927,ヌメルゴン,ひやみず
10928,ヌメルゴン,からげんき
10929,ヌメルゴン,ポイズンテール
10930,ヌメルゴン,じならし
10931,ヌメルゴン,マッドショット
10932,ヌメルゴン,ドラゴンテール
10933,ヌメルゴン,こらえる
10934,ヌメルゴン,にほんばれ
10935,ヌメルゴン,あまごい
10936,ヌメルゴン,のしかかり
10937,ヌメルゴン,ほのおのパンチ
10938,ヌメルゴン,かみなりパンチ
10939,ヌメルゴン,ねごと
10940,ヌメルゴン,ドラゴンクロー
10941,ヌメルゴン,じだんだ
10942,ヌメルゴン,ねむる
10943,ヌメルゴン,いわなだれ
10944,ヌメルゴン,ボディプレス
10945,ヌメルゴン,みがわり
10946,ヌメルゴン,りゅうのはどう
10947,ヌメルゴン,なみのり
10948,ヌメルゴン,かえんほうしゃ
10949,ヌメルゴン,10まんボルト
10950,ヌメルゴン,れいとうビーム
10951,ヌメルゴン,だいもんじ
10952,ヌメルゴン,ハイドロポンプ
10953,ヌメルゴン,ふぶき
10954,ヌメルゴン,ヘドロばくだん
10955,ヌメルゴン,じしん
10956,ヌメルゴン,ギガインパクト
10957,ヌメルゴン,げきりん
10958,ヌメルゴン,きあいだま
10959,ヌメルゴン,はかいこうせん
10960,ヌメルゴン,かみなり
10961,ヌメルゴン,りゅうせいぐん
10962,ヌメルゴン,テラバースト
10963,ヌメルゴン,いのちのしずく
10964,ヌメルゴン,カウンター
10965,グレッグル,どくばり
10966,グレッグル,どろかけ
10967,グレッグル,おどろかす
10968,グレッグル,ちょうはつ
10969,グレッグル,おだてる
10970,グレッグル,けたぐり
10971,グレッグル,ベノムショック
10972,グレッグル,ふいうち
10973,グレッグル,いばる
10974,グレッグル,どくづき
10975,グレッグル,どくどく
10976,グレッグル,わるだくみ
10977,グレッグル,ヘドロばくだん
10978,グレッグル,ゲップ
10979,グレッグル,どろかけ
10980,グレッグル,こわいかお
10981,グレッグル,まもる
10982,グレッグル,けたぐり
10983,グレッグル,アシッドボム
10984,グレッグル,どろぼう
10985,グレッグル,ひやみず
10986,グレッグル,からげんき
10987,グレッグル,つばめがえし
10988,グレッグル,じならし
10989,グレッグル,こごえるかぜ
10990,グレッグル,マッドショット
10991,グレッグル,がんせきふうじ
10992,グレッグル,ローキック
10993,グレッグル,なげつける
10994,グレッグル,ベノムショック
10995,グレッグル,こらえる
10996,グレッグル,にほんばれ
10997,グレッグル,あまごい
10998,グレッグル,あなをほる
10999,グレッグル,かわらわり
11000,グレッグル,シャドークロー
11001,グレッグル,イカサマ
11002,グレッグル,ビルドアップ
11003,グレッグル,かみなりパンチ
11004,グレッグル,れいとうパンチ
11005,グレッグル,ねごと
11006,グレッグル,ドレインパンチ
11007,グレッグル,どくづき
11008,グレッグル,ねむる
11009,グレッグル,いわなだれ
11010,グレッグル,ちょうはつ
11011,グレッグル,ダストシュート
11012,グレッグル,みがわり
11013,グレッグル,シザークロス
11014,グレッグル,シャドーボール
11015,グレッグル,アンコール
11016,グレッグル,てだすけ
11017,グレッグル,バトンタッチ
11018,グレッグル,きしかいせい
11019,グレッグル,わるだくみ
11020,グレッグル,ヘドロばくだん
11021,グレッグル,じしん
11022,グレッグル,きあいだま
11023,グレッグル,テラバースト
11024,グレッグル,ねこだまし
11025,グレッグル,ずつき
11026,グレッグル,フェイント
11027,グレッグル,ばくれつパンチ
11028,グレッグル,ファストガード
11029,グレッグル,クロスチョップ
11030,グレッグル,しんくうは
11031,グレッグル,カウンター
11032,グレッグル,バレットパンチ
11033,ドクロッグ,おどろかす
11034,ドクロッグ,どろかけ
11035,ドクロッグ,どくばり
11036,ドクロッグ,ちょうはつ
11037,ドクロッグ,どくどく
11038,ドクロッグ,どくづき
11039,ドクロッグ,いばる
11040,ドクロッグ,ふいうち
11041,ドクロッグ,ベノムショック
11042,ドクロッグ,けたぐり
11043,ドクロッグ,おだてる
11044,ドクロッグ,わるだくみ
11045,ドクロッグ,ヘドロばくだん
11046,ドクロッグ,ゲップ
11047,ドクロッグ,とっしん
11048,ドクロッグ,どろかけ
11049,ドクロッグ,こわいかお
11050,ドクロッグ,まもる
11051,ドクロッグ,けたぐり
11052,ドクロッグ,アシッドボム
11053,ドクロッグ,どろぼう
11054,ドクロッグ,ひやみず
11055,ドクロッグ,からげんき
11056,ドクロッグ,つばめがえし
11057,ドクロッグ,じならし
11058,ドクロッグ,こごえるかぜ
11059,ドクロッグ,マッドショット
11060,ドクロッグ,がんせきふうじ
11061,ドクロッグ,ローキック
11062,ドクロッグ,なげつける
11063,ドクロッグ,ベノムショック
11064,ドクロッグ,こらえる
11065,ドクロッグ,にほんばれ
11066,ドクロッグ,あまごい
11067,ドクロッグ,あなをほる
11068,ドクロッグ,かわらわり
11069,ドクロッグ,シャドークロー
11070,ドクロッグ,イカサマ
11071,ドクロッグ,ビルドアップ
11072,ドクロッグ,かみなりパンチ
11073,ドクロッグ,れいとうパンチ
11074,ドクロッグ,ねごと
11075,ドクロッグ,ドレインパンチ
11076,ドクロッグ,どくづき
11077,ドクロッグ,ねむる
11078,ドクロッグ,いわなだれ
11079,ドクロッグ,ちょうはつ
11080,ドクロッグ,つるぎのまい
11081,ドクロッグ,あくのはどう
11082,ドクロッグ,ダストシュート
11083,ドクロッグ,みがわり
11084,ドクロッグ,シザークロス
11085,ドクロッグ,シャドーボール
11086,ドクロッグ,アンコール
11087,ドクロッグ,てだすけ
11088,ドクロッグ,バトンタッチ
11089,ドクロッグ,きしかいせい
11090,ドクロッグ,わるだくみ
11091,ドクロッグ,ヘドロばくだん
11092,ドクロッグ,じしん
11093,ドクロッグ,ストーンエッジ
11094,ドクロッグ,ギガインパクト
11095,ドクロッグ,きあいだま
11096,ドクロッグ,はかいこうせん
11097,ドクロッグ,インファイト
11098,ドクロッグ,テラバースト
11099,ドクロッグ,フェイント
11100,ドクロッグ,ずつき
11101,ドクロッグ,ねこだまし
11102,ドクロッグ,ファストガード
11103,ドクロッグ,しんくうは
11104,ドクロッグ,カウンター
11105,ドクロッグ,クロスチョップ
11106,ドクロッグ,ばくれつパンチ
11107,ドクロッグ,バレットパンチ
11108,カイデン,なきごえ
11109,カイデン,つつく
11110,カイデン,でんきショック
11111,カイデン,でんこうせっか
11112,カイデン,ついばむ
11113,カイデン,スパーク
11114,カイデン,さわぐ
11115,カイデン,はねやすめ
11116,カイデン,ダブルウイング
11117,カイデン,こうそくいどう
11118,カイデン,ボルトチェンジ
11119,カイデン,ほうでん
11120,カイデン,エレキボール
11121,カイデン,ぼうふう
11122,カイデン,とっしん
11123,カイデン,こうそくいどう
11124,カイデン,まもる
11125,カイデン,アクロバット
11126,カイデン,チャージビーム
11127,カイデン,からげんき
11128,カイデン,つばめがえし
11129,カイデン,スピードスター
11130,カイデン,エアカッター
11131,カイデン,こらえる
11132,カイデン,ボルトチェンジ
11133,カイデン,とんぼがえり
11134,カイデン,エアスラッシュ
11135,カイデン,ねごと
11136,カイデン,エレキボール
11137,カイデン,でんじは
11138,カイデン,ねむる
11139,カイデン,かいでんぱ
11140,カイデン,そらをとぶ
11141,カイデン,みがわり
11142,カイデン,おいかぜ
11143,カイデン,10まんボルト
11144,カイデン,エレキフィールド
11145,カイデン,ぼうふう
11146,カイデン,ブレイブバード
11147,カイデン,かみなり
11148,カイデン,テラバースト
11149,タイカイデン,なきごえ
11150,タイカイデン,つつく
11151,タイカイデン,でんきショック
11152,タイカイデン,でんこうせっか
11153,タイカイデン,ついばむ
11154,タイカイデン,スパーク
11155,タイカイデン,さわぐ
11156,タイカイデン,はねやすめ
11157,タイカイデン,エレキボール
11158,タイカイデン,ダブルウイング
11159,タイカイデン,こうそくいどう
11160,タイカイデン,ボルトチェンジ
11161,タイカイデン,ほうでん
11162,タイカイデン,ぼうふう
11163,タイカイデン,とっしん
11164,タイカイデン,こうそくいどう
11165,タイカイデン,こわいかお
11166,タイカイデン,まもる
11167,タイカイデン,アクロバット
11168,タイカイデン,チャージビーム
11169,タイカイデン,からげんき
11170,タイカイデン,つばめがえし
11171,タイカイデン,スピードスター
11172,タイカイデン,エアカッター
11173,タイカイデン,こらえる
11174,タイカイデン,ボルトチェンジ
11175,タイカイデン,とんぼがえり
11176,タイカイデン,エアスラッシュ
11177,タイカイデン,ねごと
11178,タイカイデン,エレキボール
11179,タイカイデン,でんじは
11180,タイカイデン,ねむる
11181,タイカイデン,かいでんぱ
11182,タイカイデン,そらをとぶ
11183,タイカイデン,みがわり
11184,タイカイデン,おいかぜ
11185,タイカイデン,10まんボルト
11186,タイカイデン,エレキフィールド
11187,タイカイデン,ギガインパクト
11188,タイカイデン,ぼうふう
11189,タイカイデン,はかいこうせん
11190,タイカイデン,ブレイブバード
11191,タイカイデン,かみなり
11192,タイカイデン,テラバースト
11193,イーブイ,あくび
11194,イーブイ,なきごえ
11195,イーブイ,てだすけ
11196,イーブイ,ほしがる
11197,イーブイ,たいあたり
11198,イーブイ,しっぽをふる
11199,イーブイ,すなかけ
11200,イーブイ,でんこうせっか
11201,イーブイ,つぶらなひとみ
11202,イーブイ,スピードスター
11203,イーブイ,かみつく
11204,イーブイ,まねっこ
11205,イーブイ,バトンタッチ
11206,イーブイ,とっしん
11207,イーブイ,あまえる
11208,イーブイ,すてみタックル
11209,イーブイ,とっておき
11210,イーブイ,みずでっぽう
11211,イーブイ,くろいきり
11212,イーブイ,みずのはどう
11213,イーブイ,オーロラビーム
11214,イーブイ,アクアリング
11215,イーブイ,だくりゅう
11216,イーブイ,とける
11217,イーブイ,ハイドロポンプ
11218,イーブイ,でんきショック
11219,イーブイ,でんじは
11220,イーブイ,にどげり
11221,イーブイ,かみなりのキバ
11222,イーブイ,ミサイルばり
11223,イーブイ,ほうでん
11224,イーブイ,こうそくいどう
11225,イーブイ,かみなり
11226,イーブイ,ひのこ
11227,イーブイ,スモッグ
11228,イーブイ,ほのおのキバ
11229,イーブイ,ほのおのうず
11230,イーブイ,ふんえん
11231,イーブイ,こわいかお
11232,イーブイ,フレアドライブ
11233,イーブイ,ねんりき
11234,イーブイ,サイケこうせん
11235,イーブイ,あさのひざし
11236,イーブイ,パワースワップ
11237,イーブイ,サイコキネシス
11238,イーブイ,じこあんじ
11239,イーブイ,みらいよち
11240,イーブイ,バークアウト
11241,イーブイ,あやしいひかり
11242,イーブイ,ダメおし
11243,イーブイ,つきのひかり
11244,イーブイ,ガードスワップ
11245,イーブイ,あくのはどう
11246,イーブイ,いやなおと
11247,イーブイ,くろいまなざし
11248,イーブイ,はっぱカッター
11249,イーブイ,やどりぎのタネ
11250,イーブイ,マジカルリーフ
11251,イーブイ,こうごうせい
11252,イーブイ,にほんばれ
11253,イーブイ,ギガドレイン
11254,イーブイ,つるぎのまい
11255,イーブイ,リーフブレード
11256,イーブイ,こごえるかぜ
11257,イーブイ,こおりのつぶて
11258,イーブイ,こおりのキバ
11259,イーブイ,ゆきげしき
11260,イーブイ,フリーズドライ
11261,イーブイ,ミラーコート
11262,イーブイ,ふぶき
11263,イーブイ,チャームボイス
11264,イーブイ,ひかりのかべ
11265,イーブイ,ドレインキッス
11266,イーブイ,ミストフィールド
11267,イーブイ,スキルスワップ
11268,イーブイ,ムーンフォース
11269,イーブイ,とっしん
11270,イーブイ,あまえる
11271,イーブイ,うそなき
11272,イーブイ,どろかけ
11273,イーブイ,まもる
11274,イーブイ,くさわけ
11275,イーブイ,からげんき
11276,イーブイ,スピードスター
11277,イーブイ,アシストパワー
11278,イーブイ,こらえる
11279,イーブイ,にほんばれ
11280,イーブイ,あまごい
11281,イーブイ,あなをほる
11282,イーブイ,のしかかり
11283,イーブイ,ねごと
11284,イーブイ,ねむる
11285,イーブイ,みがわり
11286,イーブイ,シャドーボール
11287,イーブイ,ハイパーボイス
11288,イーブイ,めいそう
11289,イーブイ,てだすけ
11290,イーブイ,バトンタッチ
11291,イーブイ,テラバースト
11292,イーブイ,くすぐる
11293,イーブイ,あくび
11294,イーブイ,じたばた
11295,イーブイ,ねがいごと
11296,イーブイ,にどげり
11297,イーブイ,みきり
11298,イーブイ,どろかけ
11299,イーブイ,のろい
11300,シャワーズ,しっぽをふる
11301,シャワーズ,あまえる
11302,シャワーズ,あくび
11303,シャワーズ,ほしがる
11304,シャワーズ,たいあたり
11305,シャワーズ,とっしん
11306,シャワーズ,スピードスター
11307,シャワーズ,すてみタックル
11308,シャワーズ,てだすけ
11309,シャワーズ,かみつく
11310,シャワーズ,まねっこ
11311,シャワーズ,バトンタッチ
11312,シャワーズ,みずでっぽう
11313,シャワーズ,なきごえ
11314,シャワーズ,すなかけ
11315,シャワーズ,でんこうせっか
11316,シャワーズ,つぶらなひとみ
11317,シャワーズ,くろいきり
11318,シャワーズ,みずのはどう
11319,シャワーズ,オーロラビーム
11320,シャワーズ,アクアリング
11321,シャワーズ,だくりゅう
11322,シャワーズ,とける
11323,シャワーズ,ハイドロポンプ
11324,シャワーズ,とっておき
11325,シャワーズ,とっしん
11326,シャワーズ,あまえる
11327,シャワーズ,うそなき
11328,シャワーズ,どろかけ
11329,シャワーズ,まもる
11330,シャワーズ,みずのはどう
11331,シャワーズ,くさわけ
11332,シャワーズ,ひやみず
11333,シャワーズ,からげんき
11334,シャワーズ,スピードスター
11335,シャワーズ,こごえるかぜ
11336,シャワーズ,アシストパワー
11337,シャワーズ,こらえる
11338,シャワーズ,にほんばれ
11339,シャワーズ,あまごい
11340,シャワーズ,あなをほる
11341,シャワーズ,のしかかり
11342,シャワーズ,ねごと
11343,シャワーズ,たきのぼり
11344,シャワーズ,ねむる
11345,シャワーズ,みがわり
11346,シャワーズ,アクアブレイク
11347,シャワーズ,シャドーボール
