,name,skill
1454,ヤングース,マッドショット
1455,ヤングース,とんぼがえり
1456,ヤングース,タネばくだん
1457,ヤングース,かみなりのキバ
1458,ヤングース,こおりのキバ
1459,ヤングース,ほのおのキバ
1460,ヤングース,しねんのずつき
1461,ヤングース,じならし
1462,ヤングース,ワイルドボルト
1463,ヤングース,サイコファング
1464,ヤングース,じだんだ
1465,ヤングース,テラバースト
1466,ヤングース,くさわけ
1467,ヤングース,ひやみず
1468,ヤングース,がむしゃら
1469,ヤングース,とっておき
1470,ヤングース,かみなりのキバ
1471,ヤングース,こおりのキバ
1472,ヤングース,ほのおのキバ
1473,デカグース,すなかけ
1474,デカグース,たいあたり
1475,デカグース,にらみつける
1476,デカグース,しっぺがえし
1477,デカグース,ふるいたてる
1478,デカグース,かみつく
1479,デカグース,どろかけ
1480,デカグース,いかりのまえば
1481,デカグース,とっしん
1482,デカグース,こわいかお
1483,デカグース,かみくだく
1484,デカグース,あくび
1485,デカグース,あばれる
1486,デカグース,ねむる
1487,デカグース,ほのおのパンチ
1488,デカグース,れいとうパンチ
1489,デカグース,かみなりパンチ
1490,デカグース,のしかかり
1491,デカグース,とっしん
1492,デカグース,はかいこうせん
1493,デカグース,じしん
1494,デカグース,あなをほる
1495,デカグース,ねむる
1496,デカグース,みがわり
1497,デカグース,どろぼう
1498,デカグース,きしかいせい
1499,デカグース,まもる
1500,デカグース,こわいかお
1501,デカグース,どろかけ
1502,デカグース,すなあらし
1503,デカグース,こらえる
1504,デカグース,ねごと
1505,デカグース,あまごい
1506,デカグース,にほんばれ
1507,デカグース,かみくだく
1508,デカグース,からげんき
1509,デカグース,ちょうはつ
1510,デカグース,てだすけ
1511,デカグース,がんせきふうじ
1512,デカグース,マッドショット
1513,デカグース,とんぼがえり
1514,デカグース,なげつける
1515,デカグース,タネばくだん
1516,デカグース,ギガインパクト
1517,デカグース,かみなりのキバ
1518,デカグース,こおりのキバ
1519,デカグース,ほのおのキバ
1520,デカグース,しねんのずつき
1521,デカグース,アイアンヘッド
1522,デカグース,ローキック
1523,デカグース,じならし
1524,デカグース,ワイルドボルト
1525,デカグース,サイコファング
1526,デカグース,じだんだ
1527,デカグース,テラバースト
1528,デカグース,くさわけ
1529,デカグース,ひやみず
1530,デカグース,がむしゃら
1531,デカグース,とっておき
1532,デカグース,かみなりのキバ
1533,デカグース,こおりのキバ
1534,デカグース,ほのおのキバ
1535,ホシガリス,たいあたり
1536,ホシガリス,しっぽをふる
1537,ホシガリス,かみつく
1538,ホシガリス,ほおばる
1539,ホシガリス,たくわえる
1540,ホシガリス,はきだす
1541,ホシガリス,のみこむ
1542,ホシガリス,のしかかり
1543,ホシガリス,ねむる
1544,ホシガリス,カウンター
1545,ホシガリス,タネマシンガン
1546,ホシガリス,いかりのまえば
1547,ホシガリス,ゲップ
1548,ホシガリス,のしかかり
1549,ホシガリス,とっしん
1550,ホシガリス,あなをほる
1551,ホシガリス,ドわすれ
1552,ホシガリス,ねむる
1553,ホシガリス,みがわり
1554,ホシガリス,どろぼう
1555,ホシガリス,まもる
1556,ホシガリス,どろかけ
1557,ホシガリス,こらえる
1558,ホシガリス,ねごと
1559,ホシガリス,かみくだく
1560,ホシガリス,からげんき
1561,ホシガリス,ハイパーボイス
1562,ホシガリス,タネマシンガン
1563,ホシガリス,マッドショット
1564,ホシガリス,なげつける
1565,ホシガリス,タネばくだん
1566,ホシガリス,テラバースト
1567,ホシガリス,くさわけ
1568,ホシガリス,まるくなる
1569,ホシガリス,はらだいこ
1570,ホシガリス,ころがる
1571,ホシガリス,とっておき
1572,ヨクバリス,ほしがる
1573,ヨクバリス,たいあたり
1574,ヨクバリス,しっぽをふる
1575,ヨクバリス,かみつく
1576,ヨクバリス,ほおばる
1577,ヨクバリス,たくわえる
1578,ヨクバリス,はきだす
1579,ヨクバリス,のみこむ
1580,ヨクバリス,のしかかり
1581,ヨクバリス,ねむる
1582,ヨクバリス,カウンター
1583,ヨクバリス,タネマシンガン
1584,ヨクバリス,いかりのまえば
1585,ヨクバリス,ゲップ
1586,ヨクバリス,つるぎのまい
1587,ヨクバリス,のしかかり
1588,ヨクバリス,とっしん
1589,ヨクバリス,はかいこうせん
1590,ヨクバリス,じしん
1591,ヨクバリス,あなをほる
1592,ヨクバリス,ドわすれ
1593,ヨクバリス,ねむる
1594,ヨクバリス,みがわり
1595,ヨクバリス,どろぼう
1596,ヨクバリス,まもる
1597,ヨクバリス,どろかけ
1598,ヨクバリス,こらえる
1599,ヨクバリス,ねごと
1600,ヨクバリス,あまごい
1601,ヨクバリス,にほんばれ
1602,ヨクバリス,かみくだく
1603,ヨクバリス,からげんき
1604,ヨクバリス,ハイパーボイス
1605,ヨクバリス,タネマシンガン
1606,ヨクバリス,マッドショット
1607,ヨクバリス,なげつける
1608,ヨクバリス,タネばくだん
1609,ヨクバリス,ギガインパクト
1610,ヨクバリス,かみなりのキバ
1611,ヨクバリス,こおりのキバ
1612,ヨクバリス,ほのおのキバ
1613,ヨクバリス,じならし
1614,ヨクバリス,ワイルドボルト
1615,ヨクバリス,サイコファング
1616,ヨクバリス,じだんだ
1617,ヨクバリス,ボディプレス
1618,ヨクバリス,テラバースト
1619,ヨクバリス,まるくなる
1620,ヨクバリス,はらだいこ
1621,ヨクバリス,ころがる
1622,ヨクバリス,とっておき
1623,ヒマナッツ,たいあたり
1624,ヒマナッツ,せいちょう
1625,ヒマナッツ,すいとる
1626,ヒマナッツ,メガドレイン
1627,ヒマナッツ,はっぱカッター
1628,ヒマナッツ,なやみのタネ
1629,ヒマナッツ,ギガドレイン
1630,ヒマナッツ,がむしゃら
1631,ヒマナッツ,こうごうせい
1632,ヒマナッツ,ソーラービーム
1633,ヒマナッツ,すてみタックル
1634,ヒマナッツ,にほんばれ
1635,ヒマナッツ,タネばくだん
1636,ヒマナッツ,とっしん
1637,ヒマナッツ,ソーラービーム
1638,ヒマナッツ,ひかりのかべ
1639,ヒマナッツ,ねむる
1640,ヒマナッツ,みがわり
1641,ヒマナッツ,まもる
1642,ヒマナッツ,ギガドレイン
1643,ヒマナッツ,こらえる
1644,ヒマナッツ,ねごと
1645,ヒマナッツ,アンコール
1646,ヒマナッツ,あまごい
1647,ヒマナッツ,にほんばれ
1648,ヒマナッツ,からげんき
1649,ヒマナッツ,てだすけ
1650,ヒマナッツ,タネマシンガン
1651,ヒマナッツ,マジカルリーフ
1652,ヒマナッツ,タネばくだん
1653,ヒマナッツ,エナジーボール
1654,ヒマナッツ,だいちのちから
1655,ヒマナッツ,リーフストーム
1656,ヒマナッツ,くさむすび
1657,ヒマナッツ,グラスフィールド
1658,ヒマナッツ,テラバースト
1659,ヒマナッツ,くさわけ
1660,ヒマナッツ,やどりぎのタネ
1661,ヒマナッツ,のろい
1662,ヒマナッツ,アンコール
1663,ヒマナッツ,あさのひざし
1664,ヒマナッツ,ねをはる
1665,ヒマナッツ,グラスフィールド
1666,キマワリ,はたく
1667,キマワリ,たいあたり
1668,キマワリ,せいちょう
1669,キマワリ,ねをはる
1670,キマワリ,すいとる
1671,キマワリ,メガドレイン
1672,キマワリ,やどりぎのタネ
1673,キマワリ,はっぱカッター
1674,キマワリ,なやみのタネ
1675,キマワリ,ギガドレイン
1676,キマワリ,タネマシンガン
1677,キマワリ,はなびらのまい
1678,キマワリ,ソーラービーム
1679,キマワリ,すてみタックル
1680,キマワリ,にほんばれ
1681,キマワリ,リーフストーム
1682,キマワリ,はなふぶき
1683,キマワリ,つるぎのまい
1684,キマワリ,とっしん
1685,キマワリ,はかいこうせん
1686,キマワリ,ソーラービーム
1687,キマワリ,ひかりのかべ
1688,キマワリ,ねむる
1689,キマワリ,みがわり
1690,キマワリ,まもる
1691,キマワリ,ヘドロばくだん
1692,キマワリ,ギガドレイン
1693,キマワリ,こらえる
1694,キマワリ,ねごと
1695,キマワリ,アンコール
1696,キマワリ,あまごい
1697,キマワリ,にほんばれ
1698,キマワリ,からげんき
1699,キマワリ,てだすけ
1700,キマワリ,タネマシンガン
1701,キマワリ,マジカルリーフ
1702,キマワリ,タネばくだん
1703,キマワリ,エナジーボール
1704,キマワリ,だいちのちから
1705,キマワリ,ギガインパクト
1706,キマワリ,リーフストーム
1707,キマワリ,くさむすび
1708,キマワリ,グラスフィールド
1709,キマワリ,マジカルシャイン
1710,キマワリ,テラバースト
1711,キマワリ,くさわけ
1712,キマワリ,やどりぎのタネ
1713,キマワリ,のろい
1714,キマワリ,アンコール
1715,キマワリ,あさのひざし
1716,キマワリ,ねをはる
1717,キマワリ,グラスフィールド
1718,コロボーシ,たいあたり
1719,コロボーシ,なきごえ
1720,コロボーシ,むしのていこう
1721,コロボーシ,むしくい
1722,コロボーシ,むしのていこう
1723,コロボーシ,テラバースト
1724,コロトック,れんぞくぎり
1725,コロトック,たいあたり
1726,コロトック,なきごえ
1727,コロトック,すいとる
1728,コロトック,うたう
1729,コロトック,きあいだめ
1730,コロトック,きりさく
1731,コロトック,シザークロス
1732,コロトック,いやなおと
1733,コロトック,とどめばり
1734,コロトック,ちょうはつ
1735,コロトック,つじぎり
1736,コロトック,ねばねばネット
1737,コロトック,むしのさざめき
1738,コロトック,ほろびのうた
1739,コロトック,つるぎのまい
1740,コロトック,とっしん
1741,コロトック,はかいこうせん
1742,コロトック,きゅうけつ
1743,コロトック,ねむる
1744,コロトック,みがわり
1745,コロトック,まもる
1746,コロトック,ギガドレイン
1747,コロトック,こらえる
1748,コロトック,みねうち
1749,コロトック,ねごと
1750,コロトック,バトンタッチ
1751,コロトック,あまごい
1752,コロトック,にほんばれ
1753,コロトック,からげんき
1754,コロトック,ちょうはつ
1755,コロトック,てだすけ
1756,コロトック,かわらわり
1757,コロトック,ハイパーボイス
1758,コロトック,つばめがえし
1759,コロトック,シザークロス
1760,コロトック,むしのさざめき
1761,コロトック,ギガインパクト
1762,コロトック,むしのていこう
1763,コロトック,テラバースト
1764,コロトック,とびつく
1765,コロトック,くさわけ
1766,コフキムシ,たいあたり
1767,コフキムシ,いとをはく
1768,コフキムシ,しびれごな
1769,コフキムシ,むしくい
1770,コフキムシ,むしのていこう
1771,コフキムシ,テラバースト
1772,コフキムシ,とびつく
1773,コフキムシ,どくのこな
1774,コフキムシ,いかりのこな
1775,コフーライ,まもる
1776,コフーライ,かたくなる
1777,コフーライ,まもる
1778,コフーライ,てっぺき
1779,コフーライ,むしのていこう
1780,コフーライ,テラバースト
1781,コフーライ,とびつく
1782,コフーライ,どくのこな
1783,コフーライ,いかりのこな
1784,ビビヨン,かぜおこし
1785,ビビヨン,どくのこな
1786,ビビヨン,しびれごな
1787,ビビヨン,ねむりごな
1788,ビビヨン,むしのていこう
1789,ビビヨン,ひかりのかべ
1790,ビビヨン,サイケこうせん
1791,ビビヨン,ちょうおんぱ
1792,ビビヨン,ドレインキッス
1793,ビビヨン,しんぴのまもり
1794,ビビヨン,むしのさざめき
1795,ビビヨン,ちょうのまい
1796,ビビヨン,ぼうふう
1797,ビビヨン,サイケこうせん
1798,ビビヨン,はかいこうせん
1799,ビビヨン,ソーラービーム
1800,ビビヨン,サイコキネシス
1801,ビビヨン,あやしいひかり
1802,ビビヨン,ひかりのかべ
1803,ビビヨン,スピードスター
1804,ビビヨン,ねむる
1805,ビビヨン,みがわり
1806,ビビヨン,どろぼう
1807,ビビヨン,まもる
1808,ビビヨン,ギガドレイン
1809,ビビヨン,こらえる
1810,ビビヨン,ねごと
1811,ビビヨン,あまごい
1812,ビビヨン,にほんばれ
1813,ビビヨン,からげんき
1814,ビビヨン,エアカッター
1815,ビビヨン,てっぺき
1816,ビビヨン,おいかぜ
1817,ビビヨン,とんぼがえり
1818,ビビヨン,エアスラッシュ
1819,ビビヨン,むしのさざめき
1820,ビビヨン,エナジーボール
1821,ビビヨン,ギガインパクト
1822,ビビヨン,アクロバット
1823,ビビヨン,むしのていこう
1824,ビビヨン,ぼうふう
1825,ビビヨン,ドレインキッス
1826,ビビヨン,かふんだんご
1827,ビビヨン,テラバースト
1828,ビビヨン,とびつく
1829,ビビヨン,どくのこな
1830,ビビヨン,いかりのこな
1831,ミツハニー,かぜおこし
1832,ミツハニー,あまいかおり
1833,ミツハニー,むしくい
1834,ミツハニー,むしのていこう
1835,ミツハニー,ねごと
1836,ミツハニー,むしのさざめき
1837,ミツハニー,むしのていこう
1838,ミツハニー,テラバースト
1839,ビークイン,きりさく
1840,ビークイン,あまいかおり
1841,ビークイン,むしのていこう
1842,ビークイン,むしくい
1843,ビークイン,かぜおこし
1844,ビークイン,あやしいひかり
1845,ビークイン,どくばり
1846,ビークイン,れんぞくぎり
1847,ビークイン,アロマミスト
1848,ビークイン,とどめばり
1849,ビークイン,みだれひっかき
1850,ビークイン,いばる
1851,ビークイン,はねやすめ
1852,ビークイン,エアスラッシュ
1853,ビークイン,パワージェム
1854,ビークイン,どくどく
1855,ビークイン,こうげきしれい
1856,ビークイン,ぼうぎょしれい
1857,ビークイン,みちづれ
1858,ビークイン,とっしん
1859,ビークイン,はかいこうせん
1860,ビークイン,こうそくいどう
1861,ビークイン,あやしいひかり
1862,ビークイン,スピードスター
1863,ビークイン,ねむる
1864,ビークイン,みがわり
1865,ビークイン,どろぼう
1866,ビークイン,きしかいせい
1867,ビークイン,まもる
1868,ビークイン,こわいかお
1869,ビークイン,ヘドロばくだん
1870,ビークイン,まきびし
1871,ビークイン,こらえる
1872,ビークイン,ねごと
1873,ビークイン,あまごい
1874,ビークイン,にほんばれ
1875,ビークイン,からげんき
1876,ビークイン,ちょうはつ
1877,ビークイン,てだすけ
1878,ビークイン,つばめがえし
1879,ビークイン,とんぼがえり
1880,ビークイン,なげつける
1881,ビークイン,どくびし
1882,ビークイン,エアスラッシュ
1883,ビークイン,シザークロス
1884,ビークイン,むしのさざめき
1885,ビークイン,パワージェム
1886,ビークイン,ギガインパクト
1887,ビークイン,ベノムショック
1888,ビークイン,たたりめ
1889,ビークイン,アクロバット
1890,ビークイン,むしのていこう
1891,ビークイン,ぼうふう
1892,ビークイン,かふんだんご
1893,ビークイン,テラバースト
1894,ビークイン,とびつく
1895,ココガラ,にらみつける
1896,ココガラ,つつく
1897,ココガラ,つけあがる
1898,ココガラ,つめとぎ
1899,ココガラ,みだれづき
1900,ココガラ,ついばむ
1901,ココガラ,ちょうはつ
1902,ココガラ,こわいかお
1903,ココガラ,ドリルくちばし
1904,ココガラ,いばる
1905,ココガラ,ブレイブバード
1906,ココガラ,そらをとぶ
1907,ココガラ,とっしん
1908,ココガラ,こうそくいどう
1909,ココガラ,スピードスター
1910,ココガラ,ねむる
1911,ココガラ,みがわり
1912,ココガラ,どろぼう
1913,ココガラ,きしかいせい
1914,ココガラ,まもる
1915,ココガラ,こわいかお
1916,ココガラ,こらえる
1917,ココガラ,ねごと
1918,ココガラ,からげんき
1919,ココガラ,ちょうはつ
1920,ココガラ,うそなき
1921,ココガラ,エアカッター
1922,ココガラ,つばめがえし
1923,ココガラ,おいかぜ
1924,ココガラ,とんぼがえり
1925,ココガラ,エアスラッシュ
1926,ココガラ,ブレイブバード
1927,ココガラ,わるだくみ
1928,ココガラ,テラバースト
1929,ココガラ,すなかけ
1930,ココガラ,ゴッドバード
1931,ココガラ,うらみ
1932,ココガラ,いわくだき
1933,ココガラ,はねやすめ
1934,ココガラ,おいかぜ
1935,ココガラ,きりばらい
1936,アオガラス,にらみつける
1937,アオガラス,つつく
1938,アオガラス,つめとぎ
1939,アオガラス,つけあがる
1940,アオガラス,みだれづき
1941,アオガラス,ついばむ
1942,アオガラス,ちょうはつ
1943,アオガラス,こわいかお
1944,アオガラス,ドリルくちばし
1945,アオガラス,いばる
1946,アオガラス,ブレイブバード
1947,アオガラス,そらをとぶ
1948,アオガラス,とっしん
1949,アオガラス,こうそくいどう
1950,アオガラス,スピードスター
1951,アオガラス,ねむる
1952,アオガラス,みがわり
1953,アオガラス,どろぼう
1954,アオガラス,きしかいせい
1955,アオガラス,まもる
1956,アオガラス,こわいかお
1957,アオガラス,こらえる
1958,アオガラス,ねごと
1959,アオガラス,にほんばれ
1960,アオガラス,からげんき
1961,アオガラス,ちょうはつ
1962,アオガラス,うそなき
1963,アオガラス,エアカッター
1964,アオガラス,つばめがえし
1965,アオガラス,おいかぜ
1966,アオガラス,とんぼがえり
1967,アオガラス,エアスラッシュ
1968,アオガラス,ブレイブバード
1969,アオガラス,わるだくみ
1970,アオガラス,ぼうふう
1971,アオガラス,テラバースト
1972,アオガラス,すなかけ
1973,アオガラス,ゴッドバード
1974,アオガラス,うらみ
1975,アオガラス,いわくだき
1976,アオガラス,はねやすめ
1977,アオガラス,おいかぜ
1978,アオガラス,きりばらい
1979,アーマーガア,はがねのつばさ
1980,アーマーガア,にらみつける
1981,アーマーガア,つつく
1982,アーマーガア,いやなおと
1983,アーマーガア,きんぞくおん
1984,アーマーガア,てっぺき
1985,アーマーガア,つめとぎ
1986,アーマーガア,つけあがる
1987,アーマーガア,みだれづき
1988,アーマーガア,ついばむ
1989,アーマーガア,ちょうはつ
1990,アーマーガア,こわいかお
1991,アーマーガア,ドリルくちばし
1992,アーマーガア,いばる
1993,アーマーガア,ブレイブバード
1994,アーマーガア,そらをとぶ
1995,アーマーガア,のしかかり
1996,アーマーガア,とっしん
1997,アーマーガア,はかいこうせん
1998,アーマーガア,こうそくいどう
1999,アーマーガア,ひかりのかべ
2000,アーマーガア,リフレクター
2001,アーマーガア,スピードスター
2002,アーマーガア,ねむる
2003,アーマーガア,みがわり
2004,アーマーガア,どろぼう
2005,アーマーガア,きしかいせい
2006,アーマーガア,まもる
2007,アーマーガア,こわいかお
2008,アーマーガア,こらえる
2009,アーマーガア,ねごと
2010,アーマーガア,メタルクロー
2011,アーマーガア,あまごい
2012,アーマーガア,にほんばれ
2013,アーマーガア,からげんき
2014,アーマーガア,ちょうはつ
2015,アーマーガア,うそなき
2016,アーマーガア,エアカッター
2017,アーマーガア,つばめがえし
2018,アーマーガア,てっぺき
2019,アーマーガア,ビルドアップ
2020,アーマーガア,おいかぜ
2021,アーマーガア,とんぼがえり
2022,アーマーガア,エアスラッシュ
2023,アーマーガア,ブレイブバード
2024,アーマーガア,ギガインパクト
2025,アーマーガア,わるだくみ
2026,アーマーガア,ラスターカノン
2027,アーマーガア,アイアンヘッド
2028,アーマーガア,ヘビーボンバー
2029,アーマーガア,ぼうふう
2030,アーマーガア,ボディプレス
2031,アーマーガア,てっていこうせん
2032,アーマーガア,テラバースト
2033,アーマーガア,すなかけ
2034,アーマーガア,ゴッドバード
2035,アーマーガア,うらみ
2036,アーマーガア,いわくだき
2037,アーマーガア,はねやすめ
2038,アーマーガア,おいかぜ
2039,アーマーガア,きりばらい
2040,ピンプク,はたく
2041,ピンプク,まねっこ
2042,ピンプク,まるくなる
2043,ピンプク,てんしのキッス
2044,ピンプク,チャームボイス
2045,ピンプク,ほしがる
2046,ピンプク,あまえる
2047,ピンプク,とっしん
2048,ピンプク,ソーラービーム
2049,ピンプク,でんじは
2050,ピンプク,サイコキネシス
2051,ピンプク,ひかりのかべ
2052,ピンプク,ゆびをふる
2053,ピンプク,ねむる
2054,ピンプク,みがわり
2055,ピンプク,まもる
2056,ピンプク,こごえるかぜ
2057,ピンプク,こらえる
2058,ピンプク,あまえる
2059,ピンプク,ねごと
2060,ピンプク,あまごい
2061,ピンプク,にほんばれ
2062,ピンプク,シャドーボール
2063,ピンプク,からげんき
2064,ピンプク,てだすけ
2065,ピンプク,ハイパーボイス
2066,ピンプク,なげつける
2067,ピンプク,しねんのずつき
2068,ピンプク,くさむすび
2069,ピンプク,アシストパワー
2070,ピンプク,チャームボイス
2071,ピンプク,テラバースト
2072,ピンプク,ゆきげしき
2073,ピンプク,ちきゅうなげ
2074,ピンプク,いやしのすず
2075,ピンプク,プレゼント
2076,ピンプク,じゅうりょく
2077,ラッキー,あまえる
2078,ラッキー,まねっこ
2079,ラッキー,ほしがる
2080,ラッキー,チャームボイス
2081,ラッキー,てんしのキッス
2082,ラッキー,はたく
2083,ラッキー,まるくなる
2084,ラッキー,しっぽをふる
2085,ラッキー,エコーボイス
2086,ラッキー,いのちのしずく
2087,ラッキー,うたう
2088,ラッキー,なげつける
2089,ラッキー,とっしん
2090,ラッキー,いやしのはどう
2091,ラッキー,てだすけ
2092,ラッキー,ひかりのかべ
2093,ラッキー,すてみタックル
2094,ラッキー,タマゴうみ
2095,ラッキー,とっておき
2096,ラッキー,いやしのねがい
2097,ラッキー,ほのおのパンチ
2098,ラッキー,れいとうパンチ
2099,ラッキー,かみなりパンチ
2100,ラッキー,のしかかり
2101,ラッキー,とっしん
2102,ラッキー,かえんほうしゃ
2103,ラッキー,れいとうビーム
2104,ラッキー,ふぶき
2105,ラッキー,はかいこうせん
2106,ラッキー,ソーラービーム
2107,ラッキー,１０まんボルト
2108,ラッキー,でんじは
2109,ラッキー,かみなり
2110,ラッキー,じしん
2111,ラッキー,サイコキネシス
2112,ラッキー,ひかりのかべ
2113,ラッキー,ゆびをふる
2114,ラッキー,だいもんじ
2115,ラッキー,スピードスター
2116,ラッキー,ねむる
2117,ラッキー,いわなだれ
2118,ラッキー,みがわり
2119,ラッキー,どろぼう
2120,ラッキー,まもる
2121,ラッキー,こごえるかぜ
2122,ラッキー,すなあらし
2123,ラッキー,こらえる
2124,ラッキー,あまえる
2125,ラッキー,ねごと
2126,ラッキー,あまごい
2127,ラッキー,にほんばれ
2128,ラッキー,シャドーボール
2129,ラッキー,からげんき
2130,ラッキー,てだすけ
2131,ラッキー,かわらわり
2132,ラッキー,スキルスワップ
2133,ラッキー,ハイパーボイス
2134,ラッキー,がんせきふうじ
2135,ラッキー,めいそう
2136,ラッキー,みずのはどう
2137,ラッキー,なげつける
2138,ラッキー,ドレインパンチ
2139,ラッキー,きあいだま
2140,ラッキー,ギガインパクト
2141,ラッキー,しねんのずつき
2142,ラッキー,ステルスロック
2143,ラッキー,くさむすび
2144,ラッキー,アシストパワー
2145,ラッキー,じならし
2146,ラッキー,ワイルドボルト
2147,ラッキー,チャームボイス
2148,ラッキー,エレキフィールド
2149,ラッキー,マジカルシャイン
2150,ラッキー,じだんだ
2151,ラッキー,テラバースト
2152,ラッキー,ゆきげしき
2153,ラッキー,くさわけ
2154,ラッキー,ひやみず
2155,ラッキー,ちきゅうなげ
2156,ラッキー,いやしのすず
2157,ラッキー,プレゼント
2158,ラッキー,じゅうりょく
2159,ハピナス,あまえる
2160,ハピナス,まねっこ
2161,ハピナス,ほしがる
2162,ハピナス,チャームボイス
2163,ハピナス,てんしのキッス
2164,ハピナス,はたく
2165,ハピナス,まるくなる
2166,ハピナス,しっぽをふる
2167,ハピナス,エコーボイス
2168,ハピナス,いのちのしずく
2169,ハピナス,うたう
2170,ハピナス,なげつける
2171,ハピナス,とっしん
2172,ハピナス,いやしのはどう
2173,ハピナス,てだすけ
2174,ハピナス,ひかりのかべ
2175,ハピナス,すてみタックル
2176,ハピナス,タマゴうみ
2177,ハピナス,とっておき
2178,ハピナス,いやしのねがい
2179,ハピナス,ほのおのパンチ
2180,ハピナス,れいとうパンチ
2181,ハピナス,かみなりパンチ
2182,ハピナス,のしかかり
2183,ハピナス,とっしん
2184,ハピナス,かえんほうしゃ
2185,ハピナス,れいとうビーム
2186,ハピナス,ふぶき
2187,ハピナス,はかいこうせん
2188,ハピナス,ソーラービーム
2189,ハピナス,１０まんボルト
2190,ハピナス,でんじは
2191,ハピナス,かみなり
2192,ハピナス,じしん
2193,ハピナス,サイコキネシス
2194,ハピナス,ひかりのかべ
2195,ハピナス,ゆびをふる
2196,ハピナス,だいもんじ
2197,ハピナス,スピードスター
2198,ハピナス,ねむる
2199,ハピナス,いわなだれ
2200,ハピナス,みがわり
2201,ハピナス,どろぼう
2202,ハピナス,まもる
2203,ハピナス,こごえるかぜ
2204,ハピナス,すなあらし
2205,ハピナス,こらえる
2206,ハピナス,あまえる
2207,ハピナス,ねごと
2208,ハピナス,あまごい
2209,ハピナス,にほんばれ
2210,ハピナス,シャドーボール
2211,ハピナス,からげんき
2212,ハピナス,てだすけ
2213,ハピナス,トリック
2214,ハピナス,かわらわり
2215,ハピナス,スキルスワップ
2216,ハピナス,ハイパーボイス
2217,ハピナス,がんせきふうじ
2218,ハピナス,めいそう
2219,ハピナス,みずのはどう
2220,ハピナス,なげつける
2221,ハピナス,ドレインパンチ
2222,ハピナス,きあいだま
2223,ハピナス,ギガインパクト
2224,ハピナス,ゆきなだれ
2225,ハピナス,しねんのずつき
2226,ハピナス,ステルスロック
2227,ハピナス,くさむすび
2228,ハピナス,アシストパワー
2229,ハピナス,じならし
2230,ハピナス,ワイルドボルト
2231,ハピナス,チャームボイス
2232,ハピナス,エレキフィールド
2233,ハピナス,マジカルシャイン
2234,ハピナス,じだんだ
2235,ハピナス,テラバースト
2236,ハピナス,ゆきげしき
2237,ハピナス,くさわけ
2238,ハピナス,ひやみず
2239,ハピナス,ちきゅうなげ
2240,ハピナス,いやしのすず
2241,ハピナス,プレゼント
2242,ハピナス,じゅうりょく
2243,ルリリ,しっぽをふる
2244,ルリリ,みずでっぽう
2245,ルリリ,はねる
2246,ルリリ,てだすけ
2247,ルリリ,バブルこうせん
2248,ルリリ,あまえる
2249,ルリリ,たたきつける
2250,ルリリ,とびはねる
2251,ルリリ,のしかかり
2252,ルリリ,とっしん
2253,ルリリ,なみのり
2254,ルリリ,れいとうビーム
2255,ルリリ,ふぶき
2256,ルリリ,ひかりのかべ
2257,ルリリ,たきのぼり
2258,ルリリ,ねむる
2259,ルリリ,みがわり
2260,ルリリ,まもる
2261,ルリリ,どろかけ
2262,ルリリ,こごえるかぜ
2263,ルリリ,こらえる
2264,ルリリ,あまえる
2265,ルリリ,ねごと
2266,ルリリ,アンコール
2267,ルリリ,あまごい
2268,ルリリ,からげんき
2269,ルリリ,てだすけ
2270,ルリリ,ハイパーボイス
2271,ルリリ,うそなき
2272,ルリリ,マッドショット
2273,ルリリ,ドレインキッス
2274,ルリリ,テラバースト
2275,ルリリ,うたう
2276,ルリリ,ちょうおんぱ
2277,ルリリ,はらだいこ
2278,ルリリ,ほろびのうた
2279,ルリリ,プレゼント
2280,ルリリ,くすぐる
2281,ルリリ,まねっこ
2282,ルリリ,アクアジェット
2283,ルリリ,みずびたし
2284,マリル,たいあたり
2285,マリル,てだすけ
2286,マリル,しっぽをふる
2287,マリル,みずでっぽう
2288,マリル,ころがる
2289,マリル,まるくなる
2290,マリル,バブルこうせん
2291,マリル,あまえる
2292,マリル,たたきつける
2293,マリル,とびはねる
2294,マリル,アクアテール
2295,マリル,じゃれつく
2296,マリル,アクアリング
2297,マリル,あまごい
2298,マリル,ハイドロポンプ
2299,マリル,すてみタックル
2300,マリル,ばかぢから
2301,マリル,れいとうパンチ
2302,マリル,のしかかり
2303,マリル,とっしん
2304,マリル,ハイドロポンプ
2305,マリル,なみのり
2306,マリル,れいとうビーム
2307,マリル,ふぶき
2308,マリル,あなをほる
2309,マリル,ひかりのかべ
2310,マリル,ゆびをふる
2311,マリル,たきのぼり
2312,マリル,スピードスター
2313,マリル,ドわすれ
2314,マリル,ねむる
2315,マリル,みがわり
2316,マリル,まもる
2317,マリル,どろかけ
2318,マリル,こごえるかぜ
2319,マリル,こらえる
2320,マリル,あまえる
2321,マリル,ねごと
2322,マリル,アンコール
2323,マリル,あまごい
2324,マリル,からげんき
2325,マリル,てだすけ
2326,マリル,かわらわり
2327,マリル,ハイパーボイス
2328,マリル,うそなき
2329,マリル,マッドショット
2330,マリル,みずのはどう
2331,マリル,なげつける
2332,マリル,くさむすび
2333,マリル,じならし
2334,マリル,チャームボイス
2335,マリル,ドレインキッス
2336,マリル,ミストフィールド
2337,マリル,じゃれつく
2338,マリル,アクアブレイク
2339,マリル,テラバースト
2340,マリル,アイススピナー
2341,マリル,ゆきげしき
